id,LocId,State Id,City,Name,ARPLatitude,ARPLongitude,Elevation,Sectional,UNICOM,CTAF,ICAOId
2469,K88,KS,IOLA,ALLEN COUNTY,037-52-05.6000N,095-23-13.0000W,1015.6,KANSAS CITY,122.8,122.8,
2470,U78,ID,SODA SPRINGS,ALLEN H TIGERT,042-38-54.6000N,111-34-54.5000W,5843,SALT LAKE CITY,122.8,122.8,
2471,K98,IA,ALLISON,ALLISON MUNI,042-45-49.9200N,092-48-15.7000W,1053,CHICAGO,,122.9,
2472,4D9,NE,ALMA,ALMA MUNI,040-06-44.9000N,099-20-47.1000W,2072.8,OMAHA,,122.9,
2473,2C5,MI,PAW PAW,ALMENA,042-15-10.7400N,085-51-05.9600W,748,CHICAGO,,122.9,
2474,M73,AR,ALMYRA,ALMYRA MUNI,034-24-44.9300N,091-27-55.1000W,210.2,MEMPHIS,123,123,
2475,46U,WY,ALPINE,ALPINE,043-10-54.5000N,111-02-18.6000W,5637,SALT LAKE CITY,,122.9,
2476,M45,CA,MARKLEEVILLE,ALPINE COUNTY,038-44-05.1000N,119-46-01.4000W,5871.7,SAN FRANCISCO,,122.9,
2477,E38,TX,ALPINE,ALPINE-CASPARIS MUNI,030-23-03.2000N,103-41-00.9000W,4514.4,EL PASO,122.8,122.8,
2478,A57,AK,YAKUTAT,ALSEK RIVER,059-11-56.8800N,138-26-45.1600W,53,JUNEAU,,122.9,
2479,B18,NH,ALTON BAY,ALTON BAY,043-28-39.3000N,071-14-13.2000W,504,NEW YORK,122.8,122.8,
2480,6R5,TX,ALVIN,ALVIN AIRPARK,029-24-53.1000N,095-17-20.1000W,43,HOUSTON,,122.9,
2481,C11,IA,AMANA,AMANA,041-47-36.9000N,091-51-53.1800W,712,CHICAGO,,122.9,
2482,K59,KS,ATCHISON,AMELIA EARHART,039-34-13.8900N,095-10-49.1900W,1073,KANSAS CITY,122.8,122.8,
2483,80A,AK,AMERICAN CREEK,AMERICAN CREEK,065-06-14.3300N,151-10-38.0400W,513,FAIRBANKS,,122.9,
2484,U01,ID,AMERICAN FALLS,AMERICAN FALLS,042-47-50.3400N,112-49-30.6700W,4419,SALT LAKE CITY,122.8,122.8,
2485,W37,WA,LAKEWOOD,AMERICAN LAKE,047-08-29.3500N,122-33-39.4500W,235,SEATTLE,,122.9,
2486,74S,WA,ANACORTES,ANACORTES,048-29-54.6200N,122-39-44.8900W,246.1,SEATTLE,,128.25,
2487,F68,OK,ANADARKO,ANADARKO MUNI,035-03-07.9000N,098-15-50.6000W,1291,DALLAS-FT WORTH,,122.9,
2488,CAJ4,,ANAHIM LAKE,ANAHIM LAKE,052-27-08.0000N,125-18-16.0000W,3639,,122.8,,
2489,S97,WA,BREWSTER,ANDERSON FLD,048-06-17.0200N,119-43-11.7000W,919.5,SEATTLE,122.8,122.8,
2490,E11,TX,ANDREWS,ANDREWS COUNTY,032-19-50.7100N,102-31-46.8700W,3174,ALBUQUERQUE,122.8,122.8,
2491,C20,MI,BERRIEN SPRINGS,ANDREWS UNIVERSITY AIRPARK,041-57-03.8000N,086-22-05.1000W,673.7,CHICAGO,122.7,122.7,
2492,S51,CA,KLAMATH GLEN,ANDY MC BETH,041-30-43.3000N,123-59-44.4000W,42,KLAMATH FALLS,,122.9,
2493,ANG,,ANGAUR ISLAND,ANGAUR AIRSTRIP,006-54-00.0000N,134-09-00.0000E,20,GNC 13,,122.9,
2494,2O3,CA,ANGWIN,ANGWIN-PARRETT FLD,038-34-48.1000N,122-26-07.7000W,1875,SAN FRANCISCO,123,123,
2495,00C,CO,DURANGO,ANIMAS AIR PARK,037-12-11.4400N,107-52-09.1000W,6684,DENVER,122.8,122.8,
2496,Y43,IA,ANITA,ANITA MUNI-KEVIN BURKE MEML FLD,041-26-23.6800N,094-46-12.5000W,1251,OMAHA,,122.9,
2497,5Z4,AK,KANAKANAK,ANS HOSPITAL,059-00-06.3100N,158-31-56.8700W,100,KODIAK,,122.9,
2498,4V9,NE,NELIGH,ANTELOPE COUNTY,042-06-44.1000N,098-02-23.2000W,1773.7,OMAHA,122.8,122.8,
2499,U92,ID,MOORE,ANTELOPE VALLEY,043-40-37.7000N,113-36-09.8000W,6193,SALT LAKE CITY,,122.9,
2500,80F,OK,ANTLERS,ANTLERS MUNI,034-11-36.8500N,095-38-59.5100W,576.7,DALLAS-FT WORTH,,122.9,
2501,K40,AK,ANVIK,ANVIK,062-39-22.4100N,160-12-19.6100W,52,MC GRATH,,122.7,
2502,8W5,WA,SILVERDALE,APEX AIRPARK,047-39-23.0900N,122-43-59.3000W,525,SEATTLE,122.8,122.8,
2503,5MO,MO,QUEEN CITY,APPLEGATE,040-23-31.0000N,092-33-53.1700W,999,CHICAGO,,122.9,
2504,37V,NE,ARAPAHOE,ARAPAHOE MUNI,040-20-29.7000N,099-54-28.1000W,2273,OMAHA,,122.9,
2505,D23,NY,ARCADE,ARCADE TRI-COUNTY,042-34-00.2200N,078-25-34.0700W,1745,DETROIT,123,123,
2506,X06,FL,ARCADIA,ARCADIA MUNI,027-11-43.1500N,081-50-17.6200W,63,MIAMI,123,123,
2507,5F0,LA,ARCADIA,ARCADIA-BIENVILLE PARISH,032-31-55.5000N,092-57-10.0000W,440,MEMPHIS,,122.9,
2508,T39,TX,ARCHER CITY,ARCHER CITY MUNI,033-34-56.3700N,098-37-07.2000W,1065,DALLAS-FT WORTH,,122.9,
2509,1M3,AL,ARDMORE,ARDMORE,034-58-44.7000N,086-52-59.8000W,922,ATLANTA,,122.9,
2510,1F0,OK,ARDMORE,ARDMORE DOWNTOWN EXEC,034-08-49.1000N,097-07-21.6000W,844.9,DALLAS-FT WORTH,122.7,122.7,
2511,20T,TX,GODLEY,ARESTI AERODROME,032-28-14.5000N,097-33-37.0800W,985,DALLAS-FT WORTH,,122.9,
2512,2K8,KS,ARGONIA,ARGONIA MUNI,037-16-31.3200N,097-45-31.5000W,1279,WICHITA,,122.9,
2513,1C3,NY,ARGYLE,ARGYLE,043-15-16.3000N,073-28-12.7000W,330,NEW YORK,,122.9,
2514,12A,AR,GREENBRIER,ARKAVALLEY,035-10-39.1100N,092-20-06.2400W,329,MEMPHIS,122.8,122.8,
2515,F56,TX,STAMFORD,ARLEDGE FLD,032-54-37.7000N,099-44-03.0000W,1560.8,DALLAS-FT WORTH,122.8,122.8,
2516,1S8,OR,ARLINGTON,ARLINGTON MUNI,045-43-21.2000N,120-10-37.1000W,890,SEATTLE,,122.9,
2517,3A9,SD,ARLINGTON,ARLINGTON MUNI,044-23-37.7900N,097-07-22.6100W,1818,OMAHA,,122.9,
2518,55G,MI,CROSWELL,ARNOLD FLD,043-17-52.0800N,082-36-28.3100W,784,DETROIT,122.8,122.8,
2519,M31,TN,HALLS,ARNOLD FLD,035-54-12.2600N,089-23-50.2600W,292,MEMPHIS,,122.9,
2520,1A2,ND,ARTHUR,ARTHUR,047-06-45.4900N,097-12-29.3300W,973,TWIN CITIES,,122.9,
2521,X21,FL,TITUSVILLE,ARTHUR DUNN AIR PARK,028-37-21.1900N,080-50-07.4700W,30,JACKSONVILLE,123,123,
2522,3G4,OH,ASHLAND,ASHLAND COUNTY,040-54-10.7000N,082-15-20.3000W,1206.7,DETROIT,122.7,122.7,
2523,S03,OR,ASHLAND,ASHLAND MUNI/SUMNER PARKER FLD,042-11-25.0000N,122-39-38.3000W,1888.5,KLAMATH FALLS,122.8,122.8,
2524,26A,AL,ASHLAND/LINEVILLE,ASHLAND/LINEVILLE,033-17-03.1100N,085-48-32.2800W,1065,ATLANTA,,122.9,
2525,F44,TX,ATHENS,ATHENS MUNI,032-09-49.8500N,095-49-42.0700W,444.1,DALLAS-FT WORTH,123,123,
2526,55H,ID,ATLANTA,ATLANTA,043-48-48.6400N,115-08-06.2900W,5500,SALT LAKE CITY,,122.9,
2527,Y93,MI,ATLANTA,ATLANTA MUNI,044-59-48.8200N,084-07-38.0400W,880,LAKE HURON,,122.9,
2528,4A2,AK,ATMAUTLUAK,ATMAUTLUAK,060-52-04.4000N,162-16-27.4000W,19.4,BETHEL,,122.9,
2529,0R1,AL,ATMORE,ATMORE MUNI,031-00-58.1000N,087-26-48.3000W,286,NEW ORLEANS,122.8,122.8,
2530,S50,WA,AUBURN,AUBURN MUNI,047-19-39.4500N,122-13-35.9600W,63,SEATTLE,122.8,122.8,
2531,M00,ME,AUGUSTA,AUGUSTA,044-16-03.2500N,069-46-54.1600W,23,MONTREAL,,122.9,
2532,3U5,MT,AUGUSTA,AUGUSTA,047-27-48.3000N,112-22-48.4000W,4145,GREAT FALLS,,122.9,
2533,3AU,KS,AUGUSTA,AUGUSTA MUNI,037-40-17.9000N,097-04-40.3000W,1328,WICHITA,122.8,122.8,
2534,7A8,NC,SPRUCE PINE,AVERY COUNTY/MORRISON FLD/,035-56-43.3000N,081-59-46.4000W,2745.2,ATLANTA,123,123,
2535,69S,WA,LAURIER,AVEY FLD,048-59-54.1700N,118-13-21.3500W,1655,SEATTLE,,122.9,
2536,P20,AZ,PARKER,AVI SUQUILLA,034-08-59.4000N,114-16-04.2000W,458.4,PHOENIX,122.725,122.725,
2537,39G,MI,AVOCA,AVOCA,043-01-49.7200N,082-40-10.0700W,726,DETROIT,,122.9,
2538,N19,NM,AZTEC,AZTEC MUNI,036-50-13.0200N,108-01-43.1600W,5882,DENVER,,122.9,
2539,O62,OR,ENTERPRISE,B & H USFS,045-43-26.8200N,117-04-38.5500W,4007,SEATTLE,,122.9,
2540,7Y3,MN,BACKUS,BACKUS MUNI,046-49-37.8300N,094-30-24.4300W,1353,TWIN CITIES,,122.9,
2541,E51,AZ,BAGDAD,BAGDAD,034-35-34.4200N,113-10-19.0100W,4195.7,PHOENIX,,122.9,
2542,7Y4,MN,BAGLEY,BAGLEY MUNI,047-31-26.5100N,095-21-49.3700W,1502.6,TWIN CITIES,,122.9,
2543,7R9,TX,ANGLETON,BAILES,029-09-54.2000N,095-24-03.9000W,21,HOUSTON,,122.9,
2544,0O2,CA,BAKER,BAKER,035-17-10.6000N,116-04-52.9000W,922,LOS ANGELES,,122.9,
2545,L45,CA,BAKERSFIELD,BAKERSFIELD MUNI,035-19-29.5500N,118-59-45.6800W,378.3,LOS ANGELES,122.8,122.8,
2546,M74,AR,BALD KNOB,BALD KNOB MUNI,035-17-58.1000N,091-33-27.7000W,212,MEMPHIS,,122.9,
2547,7D3,MI,BALDWIN,BALDWIN MUNI,043-52-31.9300N,085-50-31.5000W,828,CHICAGO,,122.9,
2548,99N,SC,BAMBERG,BAMBERG COUNTY,033-18-16.3000N,081-06-30.3000W,231,CHARLOTTE,122.8,122.8,
2549,U51,ID,BANCROFT,BANCROFT MUNI,042-43-14.7100N,111-52-02.8400W,5435,SALT LAKE CITY,,122.9,
2550,22D,PA,EIGHTY FOUR,BANDEL,040-07-50.1400N,080-05-46.1000W,1210,DETROIT,,122.9,
2551,4W0,WA,BANDERA,BANDERA STATE,047-23-43.3300N,121-32-11.3000W,1636,SEATTLE,,122.9,
2552,5D9,OH,CLYDE,BANDIT FLD AIRDROME,041-13-26.2000N,082-57-27.6900W,805,DETROIT,,122.9,
2553,S05,OR,BANDON,BANDON STATE,043-05-11.3000N,124-24-28.3000W,122.1,KLAMATH FALLS,122.8,122.8,
2554,ME5,ME,SWANS ISLAND,BANKS,044-09-55.4000N,068-25-41.4000W,100,HALIFAX,,122.9,
2555,2D6,OH,BANNOCK,BANNOCK,040-06-25.2500N,080-58-31.3400W,1100,DETROIT,,122.9,
2556,CPF2,,BAR RIVER,BAR RIVER,046-25-13.0000N,084-05-32.0000W,591,,,,
2557,BNF,AK,BARANOF,BARANOF WARM SPRINGS FLOAT AND SEAPLANE FLOAT,057-05-19.7700N,134-49-59.3100W,0,JUNEAU,122.8,122.8,
2558,2D1,OH,ALLIANCE,BARBER,040-58-11.8900N,081-05-55.2000W,1062,DETROIT,,122.9,
2559,6G5,OH,BARNESVILLE,BARNESVILLE-BRADFIELD,040-00-08.7000N,081-11-30.6000W,1312.2,DETROIT,123,123,
2560,9Y7,WI,BARRON,BARRON MUNI,045-24-26.8500N,091-50-03.6200W,1113,GREEN BAY,122.7,122.7,
2561,BQV,AK,BARTLETT COVE,BARTLETT COVE,058-27-18.7500N,135-53-06.6100W,0,JUNEAU,,122.5,
2562,9A5,GA,LAFAYETTE,BARWICK LAFAYETTE,034-41-18.2500N,085-17-25.2700W,776.3,ATLANTA,122.8,122.8,
2563,B06,VT,VERGENNES,BASIN HARBOR,044-11-30.0000N,073-21-31.3000W,124,MONTREAL,122.8,122.8,
2564,01L,IN,WINONA,BASS LAKE,041-13-44.0000N,086-34-54.0000W,713,CHICAGO,,122.9,
2565,9W8,PA,BROGUE,BAUBLITZ COMMERCIAL,039-51-08.3600N,076-29-10.8700W,750,WASHINGTON,,122.9,
2566,W29,MD,STEVENSVILLE,BAY BRIDGE,038-58-35.2400N,076-19-47.8900W,14.8,WASHINGTON,122.725,122.725,
2567,T95,TX,LEAGUE CITY,BAY ELECTRIC SUPPLY,029-29-17.8400N,095-06-26.7500W,26,HOUSTON,,122.9,
2568,1R8,AL,BAY MINETTE,BAY MINETTE MUNI,030-52-13.2000N,087-49-09.6000W,248.1,NEW ORLEANS,122.8,122.8,
2569,Y77,WI,IRON RIVER,BAYFIELD COUNTY,046-34-34.7900N,091-27-30.6800W,1143,GREEN BAY,,122.9,
2570,23N,NY,BAYPORT,BAYPORT AERODROME,040-45-27.3500N,073-03-09.6800W,39.2,NEW YORK,122.7,122.7,
2571,20U,ND,BEACH,BEACH,046-55-30.6000N,103-58-55.4000W,2755.9,BILLINGS,122.8,122.8,
2572,2D7,OH,BEACH CITY,BEACH CITY,040-38-46.8700N,081-33-21.2400W,984,DETROIT,122.8,122.8,
2573,Z48,AK,BEAR CREEK,BEAR CREEK 3,063-34-17.7900N,156-08-38.5800W,740,MC GRATH,,122.9,
2574,1U7,ID,PARIS,BEAR LAKE COUNTY,042-14-59.1400N,111-20-29.8600W,5932.9,SALT LAKE CITY,122.8,122.8,
2575,1U0,ID,MINIDOKA,BEAR TRAP,042-58-31.2000N,113-21-02.7000W,4716,SALT LAKE CITY,,122.9,
2576,7M3,AR,MOUNT IDA,BEARCE,034-31-44.6900N,093-31-45.9300W,644.4,MEMPHIS,,122.9,
2577,07S,KS,BEAUMONT,BEAUMONT HOTEL,037-39-33.5000N,096-31-39.6900W,1617,KANSAS CITY,,122.9,
2578,D71,AK,BIG LAKE,BEAVER LAKE,061-34-30.5000N,149-50-51.6000W,150,ANCHORAGE,122.8,122.8,
2579,2S2,OR,BEAVER MARSH,BEAVER MARSH,043-07-39.1000N,121-48-31.4000W,4638,KLAMATH FALLS,,122.9,
2580,K44,OK,BEAVER,BEAVER MUNI,036-47-52.6100N,100-31-36.8900W,2491,WICHITA,,122.9,
2581,U52,UT,BEAVER,BEAVER MUNI,038-13-50.1000N,112-40-31.5000W,5863.3,LAS VEGAS,,122.9,
2582,K16,NY,ROME,BECKS GROVE,043-15-03.0500N,075-36-15.7000W,450,NEW YORK,122.8,122.8,
2583,Y46,IA,BEDFORD,BEDFORD MUNI,040-38-15.9600N,094-43-45.8900W,1201,OMAHA,,122.9,
2584,X10,FL,BELLE GLADE,BELLE GLADE STATE MUNI,026-41-53.4800N,080-39-36.8800W,14,MIAMI,,122.9,
2585,N96,PA,BELLEFONTE,BELLEFONTE,040-53-07.8000N,077-48-58.4000W,1071.5,DETROIT,122.8,122.8,
2586,43G,MI,BELLEVILLE,BELLEVILLE,042-10-38.1600N,083-32-43.3100W,696,DETROIT,,122.9,
2587,Y48,IA,BELMOND,BELMOND MUNI,042-51-09.8900N,093-35-40.7500W,1201,OMAHA,,122.9,
2588,44C,WI,BELOIT,BELOIT,042-29-52.0000N,088-58-03.4000W,817,CHICAGO,122.7,122.7,
2589,14N,PA,LEHIGHTON,BELTZVILLE,040-50-39.4400N,075-38-07.2800W,899,NEW YORK,,122.9,
